source,target
2196515456,1072730425
2196515456,1283359081
2196515456,106625425
2196515456,1363013811884679169
2196515456,26125943
2196515456,1101885914211667968
2196515456,114726002
2196515456,1327344573962543104
2196515456,2924324476
2196515456,2856703787
2196515456,116811554
2196515456,297087385
2196515456,2939245667
2196515456,1128034907232657408
2196515456,2341337263
2196515456,37190669
2196515456,21371939
2196515456,1080488453329035270
2196515456,891542334625558529
2196515456,593837736
2196515456,999465424499572736
2196515456,1239614694232674305
2196515456,1088315597342023681
2196515456,73754019
2196515456,1348673658433261568
2196515456,198006478
2196515456,102435184
2196515456,1059602465803419648
2196515456,891632776511991809
2196515456,1110596423073099776
2196515456,1358565677590859776
2196515456,1347650530642898946
2196515456,224329419
2196515456,141027182
2196515456,761471803524952065
2196515456,911096791063420928
2196515456,1282084185176453120
2196515456,1041867955414491136
2196515456,80461634
2196515456,1360319386272301061
2196515456,83178598
2196515456,353932532
2196515456,1354488811305259121
2196515456,292438708
2196515456,1292222988910096384
2196515456,1357544805631361024
2196515456,792106707862237184
2196515456,957815328
2196515456,1349763001943994368
2196515456,370941095
2196515456,837394260278263812
2196515456,9823432
2196515456,1085291612601794560
2196515456,1352292443652124674
2196515456,339413524
2196515456,301273734
2196515456,1321126961855352833
2196515456,1309149153621090306
2196515456,30354991
2196515456,16845710
2196515456,1279853393650094082
2196515456,2882385739
2196515456,1248041177561120768
2196515456,1883981947
2196515456,1322362294064459776
2196515456,21240584
2196515456,1707471558
2196515456,730171318247690240
2196515456,23281108
2196515456,981659486757838849
2196515456,967644630161481728
2196515456,957911
2196515456,227175171
2196515456,1015766637939699712
2196515456,1170913749642940417
2196515456,309071619
2196515456,1007379633782829056
2196515456,341190477
2196515456,174285518
2196515456,42256596
2196515456,421033
2196515456,52253024
2196515456,1304457815843639296
2196515456,3320188886
2196515456,55965458
2196515456,236505227
2196515456,1158846035818614784
2196515456,896861650946596864
405482317,1394502326421909509
405482317,727430529260253184
405482317,1202168704022151169
405482317,2916129020
405482317,1352115519294369793
405482317,828376226989383682
405482317,1377606180697108490
405482317,1099183657061765120
405482317,1227131465495760896
405482317,421587360
405482317,19286024
405482317,1282129196
405482317,1426746246
405482317,2899264434
405482317,1052099707076395009
405482317,1377602716466171904
405482317,1367057849738661888
405482317,485139839
405482317,1311421662303199232
405482317,1372347612376920064
405482317,569139131
405482317,3014276171
405482317,908166520466849794
405482317,13748562
405482317,119027497
405482317,145158838
405482317,385344053
405482317,386983454
405482317,3237230854
405482317,279821183
405482317,49223858
405482317,294519195
405482317,3313360990
405482317,93219986
405482317,787912184181428226
405482317,76842602
405482317,24252016
405482317,70616920
405482317,183503882
405482317,529147678
405482317,850135406595026944
405482317,164463769
405482317,1354876009724698628
405482317,23699310
405482317,1232783237623119872
405482317,854106698193158144
405482317,903618205
405482317,1315467159405916160
405482317,72879465
405482317,20673328
405482317,176386575
405482317,3074735756
405482317,1333932759144914947
405482317,164572015
405482317,4791138977
405482317,1149998532276809728
405482317,1238974650673029120
405482317,22699799
405482317,360465792
405482317,777214406438576128
405482317,570561735
405482317,573570993
405482317,1132813321034297346
405482317,1236425926637809665
405482317,124230640
405482317,1063284736905248768
405482317,1301838499050520576
405482317,49585215
405482317,40221971
405482317,2316155956
405482317,875742452270989312
405482317,85891683
405482317,1109421360
405482317,508283667
405482317,632344577
405482317,104989762
405482317,2863821095
405482317,2910571290
405482317,879842808
405482317,1663172653
405482317,1148910974218321920
405482317,2765553109
405482317,67868092
405482317,2889059366
405482317,30354991
405482317,905791825549582336
405482317,58185314
405482317,1215475737395781632
405482317,541903812
405482317,39234189
405482317,181750109
405482317,85655584
405482317,14642495
405482317,45114452
405482317,1316215721286799361
405482317,102275867
405482317,37949599
405482317,14407079
405482317,1289447148287750144
405482317,2316860300
29375713,1395806001685803012
29375713,818893114979061761
29375713,24824938
29375713,1279543901662003200
29375713,2724423885
29375713,1325920512363667456
29375713,234544107
29375713,825343221052026880
29375713,43433167
29375713,2502224564
29375713,1559430444
29375713,50794862
29375713,1265371804723339265
29375713,2896151700
29375713,1132403251
29375713,1267866658586136577
29375713,1350194740864692226
29375713,1258202981520085000
29375713,246365140
29375713,1165707784962433024
29375713,161505969
29375713,784098236
29375713,18843817
29375713,84063737
29375713,1052634972681584641
29375713,16668042
29375713,3004980376
29375713,1024275556265807872
29375713,425924864
29375713,3550822875
29375713,1095724647998545923
29375713,1125767998407446528
29375713,26127661
29375713,742476721048322048
29375713,1545810906
29375713,19041288
29375713,731734441
29375713,31698536
29375713,4837954339
29375713,1169690546
29375713,35355683
29375713,1176728376792555521
29375713,2302937503
29375713,114111998
29375713,1063742394
29375713,4228837518
29375713,593923344
29375713,148503476
29375713,18004222
29375713,1232783237623119872
29375713,1232884642363006976
29375713,983445740436541441
29375713,236487888
29375713,245114140
29375713,1310261210860974080
29375713,260759782
29375713,1078771848882593793
29375713,978265628426432512
29375713,219429281
29375713,19334118
29375713,212445456
29375713,79205875
29375713,41334044
29375713,27595763
29375713,39650822
29375713,1063685129661382656
29375713,16972715
29375713,698653
29375713,2869858477
29375713,1085435416948355072
29375713,16262924
29375713,1246985598042124289
29375713,57481761
29375713,531890918
29375713,33276161
29375713,16984349
29375713,23281108
29375713,18686907
29375713,363708415
29375713,1328055791769837569
29375713,248884036
29375713,1426515270
29375713,1036524289682374656
29375713,246336379
29375713,368673071
29375713,137180459
29375713,39589743
29375713,1288850738689564672
29375713,3408033899
29375713,489023231
29375713,56902119
29375713,818658351273930752
29375713,1210791558963855361
29375713,1237490093067309059
29375713,1934935632
29375713,830008406
29375713,1894406468
29375713,1242521542661148673
29375713,47733434
29375713,1282422983760502786
234691721,1227313452642861057
234691721,1287972029413707776
234691721,1014612383199911936
234691721,1901546563
234691721,819649453
234691721,21490801
234691721,1202521712
234691721,1278281408
234691721,325994885
234691721,829816736
234691721,856544993745305600
234691721,1348673217553178628
234691721,336772390
234691721,1082106162995126274
234691721,1379154074768003073
234691721,2509645752
234691721,26133050
234691721,1375832656437383170
234691721,1084589132
234691721,898809349
234691721,19315920
234691721,20729471
234691721,36246273
234691721,1125517428174118912
234691721,1118902657593245696
234691721,34534137
234691721,1836955808
234691721,1086747088401051648
234691721,238303860
234691721,941751386395500546
234691721,371794405
234691721,433120993
234691721,16985149
234691721,25924450
234691721,1168385906
234691721,574023889
234691721,1282447307212877825
234691721,21829266
234691721,1348046156215959552
234691721,3057396186
234691721,1206032538990366722
234691721,110203637
234691721,1920963620
234691721,137771988
234691721,873758137823645697
234691721,135419411
234691721,1176291824232587264
234691721,22534042
234691721,260456894
234691721,244305486
234691721,150299214
234691721,1013932204135596032
234691721,43087439
234691721,478281671
234691721,1237054241849708551
234691721,262415429
234691721,41953572
234691721,184744138
234691721,181325123
234691721,794294126
234691721,16501017
234691721,44746414
234691721,81445979
234691721,25877812
234691721,2563642256
234691721,1291273562721001472
234691721,1237495075812388864
234691721,21952271
234691721,974442598898126849
234691721,48609749
234691721,1447540998
234691721,12231912
234691721,95910329
234691721,89218664
234691721,1111338974860054529
234691721,1324125363287388160
234691721,68008192
234691721,1290814213057687552
234691721,115242772
234691721,78946500
234691721,34752086
234691721,16614372
234691721,134566179
234691721,1297327110298562560
234691721,1644497132
234691721,973129214
234691721,290827311
234691721,1086048691960524801
234691721,966823651495628801
234691721,142116606
234691721,188102631
234691721,8957592
234691721,865275542320201728
234691721,1906033021
234691721,118275204
234691721,899026238672486400
234691721,15161336
234691721,86160657
234691721,141468904
234691721,60009866
62513435,1399063589097455616
62513435,63769373
62513435,1400993493204586498
62513435,1370084987379195904
62513435,1347969958664409089
62513435,1397319220011147267
62513435,949023014347268096
62513435,21149655
62513435,1397315266556555265
62513435,1395222906712600576
62513435,1003554458666721281
62513435,341194704
62513435,1204159686221664256
62513435,1356282424313999361
62513435,1304604369195761666
62513435,1104941002350047232
62513435,1390567805825716225
62513435,1393023676656857088
62513435,489664846
62513435,1392962413255970817
62513435,1295734445258018819
62513435,1204284617232011264
62513435,100049648
62513435,802005881915396096
62513435,1348038758839406592
62513435,1361032645212274690
62513435,947575334857334784
62513435,54306830
62513435,224063770
62513435,43173060
62513435,18576537
62513435,986423185393487872
62513435,1379138530841034752
62513435,321954654
62513435,149681153
62513435,1290635110149169152
62513435,2852597261
62513435,704943112217608193
62513435,25837289
62513435,1029094268542099457
62513435,900021957424447488
62513435,1084375028
62513435,1133781254959239168
62513435,1330274087218851852
62513435,80189846
62513435,1109152011348557824
62513435,1226077020947394561
62513435,1288063937544683522
62513435,1099955287870631936
62513435,1325733966
62513435,519407518
62513435,409322266
62513435,744692585193684993
62513435,1275346745380216834
62513435,1346039422299459584
62513435,1359883824688201728
62513435,1228043293726007297
62513435,1390099100973113351
62513435,1353571479326175233
62513435,1365822577
62513435,1271143368488345605
62513435,1144650066742956032
62513435,927746353
62513435,1385277144327204870
62513435,862405843811131392
62513435,1090325570339176448
62513435,3988487938
62513435,511164600
62513435,836383001491685376
62513435,24629033
62513435,1120699389687758849
62513435,1239671474031595520
62513435,1244644558886977541
62513435,900751120846512129
62513435,2996253413
62513435,4581356534
62513435,1296255120141889536
62513435,1204930164389556224
62513435,195036502
62513435,1256323467055714304
62513435,1027065193476640768
62513435,1250352201567850497
62513435,1330815090489221120
62513435,1229817735712067584
62513435,737387991820296192
62513435,121462492
62513435,1289770306865831938
62513435,90982179
62513435,1053369007179468800
62513435,213780862
62513435,240393970
62513435,1733391854
62513435,1057766734583812096
62513435,944854620442001408
62513435,25291915
62513435,556128892
62513435,472872558
62513435,179932936
62513435,82432490
62513435,1024832168768483328
918474195864039429,1303356779649273856
918474195864039429,1014920332879093761
918474195864039429,1688943632
918474195864039429,1298390324650414081
918474195864039429,2486477521
918474195864039429,132649554
918474195864039429,884428650178686978
918474195864039429,1297996633343369216
918474195864039429,1306343087485210624
918474195864039429,217983751
918474195864039429,1101722705861128192
918474195864039429,780447492236120064
918474195864039429,1051106773724262400
918474195864039429,1276254144714678274
918474195864039429,774017462069256192
918474195864039429,1328842568918974466
918474195864039429,1114455668893855744
918474195864039429,1270483284502482944
918474195864039429,1353860922591346696
918474195864039429,1213313197509238784
918474195864039429,1108443456995758081
918474195864039429,1061843232944996353
918474195864039429,1282146455797538823
918474195864039429,1063961364354514944
918474195864039429,1153408862273380352
918474195864039429,14790966
918474195864039429,2457573019
918474195864039429,2575184946
918474195864039429,36097032
918474195864039429,804470538
918474195864039429,33681674
918474195864039429,3138208817
918474195864039429,1177561446261166084
918474195864039429,220113516
918474195864039429,1017627671415537666
918474195864039429,1066037570738372608
918474195864039429,592230445
918474195864039429,3548693128
918474195864039429,228502991
918474195864039429,1241121169127817216
918474195864039429,1176185518259752962
918474195864039429,868131334266290176
918474195864039429,753266640
918474195864039429,2186963022
918474195864039429,1272856880931581952
918474195864039429,1368993950820798464
918474195864039429,1216674512
918474195864039429,1366542903875670017
918474195864039429,1308080092992532496
918474195864039429,1322737849918201856
918474195864039429,811024177989906432
918474195864039429,983009532350779393
918474195864039429,1275450798177087492
918474195864039429,1165142248905793537
918474195864039429,725458160945876992
918474195864039429,2256141848
918474195864039429,332440883
918474195864039429,19279990
918474195864039429,117848769
918474195864039429,14506253
918474195864039429,2583382082
918474195864039429,1057632619368775680
918474195864039429,1156911707438100480
918474195864039429,1143159164895498240
918474195864039429,262444535
918474195864039429,1369343440534855681
918474195864039429,1358047175989747713
918474195864039429,1321570712805535745
918474195864039429,1338539760806207489
918474195864039429,14315586
918474195864039429,1195342107747274754
918474195864039429,2613424291
918474195864039429,146374545
918474195864039429,1888053637
918474195864039429,1317766784758415360
918474195864039429,721023103959199744
918474195864039429,882350152270348293
918474195864039429,842872825149034497
918474195864039429,1253066135970422784
918474195864039429,766336532026388480
918474195864039429,1287804889091850240
918474195864039429,1280205450219118592
918474195864039429,2975743121
918474195864039429,750827396102782976
918474195864039429,1256362062961393665
918474195864039429,1276193269366456326
918474195864039429,3988062023
918474195864039429,602953244
918474195864039429,1200802515417280518
918474195864039429,1067565506
918474195864039429,297302576
918474195864039429,444128041
918474195864039429,450331125
918474195864039429,1356802208868691972
918474195864039429,478095964
918474195864039429,1241413714034769921
918474195864039429,17563199
918474195864039429,4527293901
918474195864039429,1324559734993612802
918474195864039429,26292294
16071132,21842118
16071132,849331304575500292
16071132,1516815372
16071132,4635121815
16071132,536123755
16071132,1437461215
16071132,12013492
16071132,27184090
16071132,50450643
16071132,3149005475
16071132,49065538
16071132,1346181507849875469
16071132,2559007308
16071132,229552128
16071132,226193364
16071132,418
16071132,62591681
16071132,17209624
16071132,23605284
16071132,1308755500071292928
16071132,111156146
16071132,1158755728947109888
16071132,1150861609880948741
16071132,1136446596059684865
16071132,19520172
16071132,100220864
16071132,562107776
16071132,566464371
16071132,1058453417654251520
16071132,101798589
16071132,1431812580
16071132,218800427
16071132,79293791
16071132,232720324
16071132,17739546
16071132,24367753
16071132,134433113
16071132,1829541258
16071132,720014958256373761
16071132,2596119302
16071132,231532649
16071132,1100305938957942789
16071132,315552553
16071132,190785976
16071132,395296194
16071132,909608709910908928
16071132,29442313
16071132,339543746
16071132,325076723
16071132,16662181
16071132,1604931252
16071132,141361820
16071132,51742969
16071132,100676773
16071132,732794708443926529
16071132,14602817
16071132,101263750
16071132,19005828
16071132,563521409
16071132,2959740496
16071132,44084633
16071132,558606074
16071132,851984775766212608
16071132,599611634
16071132,45090120
16071132,139086441
16071132,2916458450
16071132,178030441
16071132,328933964
16071132,1599608046
16071132,18286505
16071132,1230505419954642944
16071132,1236681019941683200
16071132,1880127883
16071132,17031030
16071132,3316177491
16071132,94417651
16071132,704881118000971777
16071132,927594927298551808
16071132,702645828096303104
16071132,15475639
16071132,307703338
16071132,1144292692471558144
16071132,1050037588390813696
16071132,3004231
16071132,161905290
16071132,23151437
16071132,1297156244
16071132,92860137
16071132,1663421442
16071132,2436639529
16071132,97673484
16071132,1205581530858446849
16071132,98460881
16071132,16679529
16071132,4769870876
16071132,1390438298
16071132,189470083
16071132,13298072
16071132,19577917
118263124,2816636344
118263124,2465283662
118263124,4558314927
118263124,2950677387
118263124,3448284313
118263124,305092591
118263124,225868044
118263124,743696568939753475
118263124,246939962
118263124,2791947167
118263124,1084212657761148928
118263124,1059680847425527808
118263124,893882282175471616
118263124,882257115863187457
118263124,1601593543
118263124,352013269
118263124,893369040181182464
118263124,15363432
118263124,29843511
118263124,9316452
118263124,48642190
118263124,14642896
118263124,3918111614
118263124,2153743237
118263124,5620142
118263124,823957466
118263124,70831441
118263124,192811196
118263124,3333052551
118263124,68746721
118263124,747538968
118263124,2981968107
118263124,1477712862
118263124,446719282
118263124,1413390474
118263124,476582730
118263124,96570221
118263124,3011777773
118263124,130745589
118263124,2956121356
118263124,22514268
118263124,148873002
118263124,243683803
118263124,216939636
118263124,16984977
118263124,2706568686
118263124,2573466488
118263124,46276118
118263124,149096802
118263124,153079285
118263124,8143682
118263124,33836629
118263124,48008938
118263124,322460769
118263124,1442906958
118263124,76080258
118263124,167960058
118263124,247943631
118263124,102708234
118263124,26555611
118263124,634406525
118263124,158106469
118263124,386126477
118263124,412499978
118263124,257140240
118263124,2519891
118263124,26755459
118263124,408714449
118263124,229598367
118263124,12551552
118263124,14968475
118263124,318063815
118263124,36515907
118263124,148529707
118263124,14299819
118263124,17765013
118263124,119837224
118263124,266028681
118263124,158789494
118263124,14344469
118263124,197313522
118263124,116897811
118263124,793130
118263124,47602120
118263124,36153601
118263124,61111487
118263124,16067035
118263124,17732248
118263124,59504716
118263124,15504330
118263124,21457289
118263124,33838201
118263124,16948477
118263124,35714839
118263124,15166546
118263124,8963722
3413434918,721492463081361408
3413434918,1323424658511826951
3413434918,941758379374055424
3413434918,4753784437
3413434918,875062421697818624
3413434918,191644898
3413434918,1349877547144794112
3413434918,1003431887648501761
3413434918,42364612
3413434918,75838766
3413434918,233393158
3413434918,467143877
3413434918,712713964807847937
3413434918,69875620
3413434918,372954697
3413434918,1377050436725846017
3413434918,45501571
3413434918,2413334653
3413434918,1383116178793537539
3413434918,1000160267282583553
3413434918,17328647
3413434918,712010372
3413434918,36434049
3413434918,362111287
3413434918,14901320
3413434918,24889586
3413434918,4812928641
3413434918,20036181
3413434918,1096256122137137153
3413434918,1365321373837631489
3413434918,137914427
3413434918,79317148
3413434918,179608191
3413434918,14155907
3413434918,1323896531523571717
3413434918,16499371
3413434918,2150327072
3413434918,754006735468261376
3413434918,869119646
3413434918,55314787
3413434918,199182167
3413434918,274846389
3413434918,3481581857
3413434918,2801727128
3413434918,2191056313
3413434918,3178621130
3413434918,1421541432
3413434918,2469137100
3413434918,1035564232979505152
3413434918,1034457299711082502
3413434918,15532447
3413434918,4063246420
3413434918,384920113
3413434918,74012445
3413434918,301518062
3413434918,355681958
3413434918,1196466780010614785
3413434918,46008977
3413434918,2444986960
3413434918,3426261148
3413434918,273234117
3413434918,36743910
3413434918,574631672
3413434918,4694507460
3413434918,57734421
3413434918,31409290
3413434918,13447582
3413434918,1275449428082454532
3413434918,1534420896
3413434918,132344326
3413434918,1354898820400877571
3413434918,1353587514154524672
3413434918,1604817193
3413434918,2746384687
3413434918,63482849
3413434918,1349149096909668363
3413434918,1098694317764460544
3413434918,19519704
3413434918,1329507682458300416
3413434918,1071533467593142272
3413434918,3315484728
3413434918,75937326
3413434918,106430958
3413434918,4060742597
3413434918,22650632
3413434918,21269617
3413434918,1342788092
3413434918,18569992
3413434918,35656855
3413434918,211355441
3413434918,1239930390258876419
3413434918,167127859
3413434918,781251776
3413434918,1339014830863298563
3413434918,614320813
3413434918,408458132
3413434918,28292493
3413434918,1337577566769733632
3413434918,1094762324097822720
3413434918,1337199185280589826
19354305,15284799
19354305,1357002108109803521
19354305,981208112274268167
19354305,1392233424060968961
19354305,53208997
19354305,1230177568390819843
19354305,21378840
19354305,757815940608172032
19354305,883728109060714498
19354305,16221965
19354305,1265127634423480320
19354305,1835135772
19354305,302159712
19354305,34097500
19354305,182968471
19354305,22239212
19354305,1243470638477697024
19354305,878247600096509952
19354305,559802746
19354305,803029068
19354305,244647486
19354305,1065249714214457345
19354305,179220228
19354305,1232540254457847808
19354305,295218901
19354305,1208214395706314754
19354305,332856618
19354305,1078056583261839363
19354305,186489227
19354305,50539575
19354305,2302809141
19354305,833473679170236416
19354305,156737322
19354305,1260577611547369472
19354305,1264767670911750144
19354305,14311001
19354305,227755413
19354305,3027025776
19354305,1291874644639719424
19354305,33025391
19354305,243900233
19354305,12049852
19354305,39108691
19354305,2360241314
19354305,2453385626
19354305,24801813
19354305,381264102
19354305,3291691
19354305,2815661158
19354305,38287098
19354305,1326697290065571841
19354305,885224228433342465
19354305,75051887
19354305,226428094
19354305,240049622
19354305,2188509068
19354305,325779886
19354305,14626360
19354305,1230676218770579456
19354305,423184716
19354305,2680598838
19354305,372141178
19354305,715966633844609024
19354305,39308614
19354305,1143597502513451016
19354305,456114985
19354305,38602009
19354305,1141501166
19354305,1335351391464816641
19354305,23020610
19354305,13494422
19354305,133196669
19354305,329010431
19354305,123412647
19354305,13479902
19354305,47216804
19354305,840450422
19354305,41393129
19354305,630564346
19354305,713182281834233858
19354305,1047182151689560065
19354305,50935757
19354305,1079592942698926081
19354305,267577887
19354305,52475120
19354305,1191798355
19354305,14081396
19354305,295791842
19354305,31898295
19354305,538657861
19354305,1303150232536903681
19354305,547289554
19354305,992369356502790146
19354305,816428577352806401
19354305,702691564011843584
19354305,15852801
19354305,582199258
19354305,169236968
19354305,469687047
19354305,40708140
3253697973,1280177762087522304
3253697973,271888571
3253697973,241069680
3253697973,1343645195984904192
3253697973,1072749717170216960
3253697973,2581608264
3253697973,1327727925614010368
3253697973,1351990817897013262
3253697973,2502363363
3253697973,744040525104353280
3253697973,1209295311337734145
3253697973,1227354630549536768
3253697973,1104885794454401024
3253697973,1104182957831409664
3253697973,15353955
3253697973,1214609833434996736
3253697973,2834680049
3253697973,1108102360855908353
3253697973,1232823147008688128
3253697973,27051343
3253697973,1275517885927116809
3253697973,1913919278
3253697973,791989132486709248
3253697973,848648267185479685
3253697973,789218832435015681
3253697973,1221470043168485381
3253697973,950715965951627267
3253697973,837373615
3253697973,1191755317132050438
3253697973,1267517814463660032
3253697973,981102092
3253697973,1211994787814862850
3253697973,395317581
3253697973,2679738445
3253697973,18294197
3253697973,1134422335308685313
3253697973,1156520490846105600
3253697973,1198980287176347650
3253697973,852182207493963776
3253697973,735156645689360385
3253697973,1568048354
3253697973,24223641
3253697973,821730270
3253697973,893044906658332672
3253697973,1238459319995305987
3253697973,854428925270818817
3253697973,968153029949222914
3253697973,884558874
3253697973,1009807192445390848
3253697973,3304814086
3253697973,1150223954813976576
3253697973,238959594
3253697973,3037488016
3253697973,174565249
3253697973,1027873063810093057
3253697973,1232715948802617345
3253697973,86717586
3253697973,1203031473034420227
3253697973,1265596823818907648
3253697973,1235309276568182784
3253697973,1173918765836394496
3253697973,114949068
3253697973,1665362250
3253697973,1126910712259981312
3253697973,738895917609275392
3253697973,18824923
3253697973,2698380530
3253697973,840525736951894016
3253697973,2388162596
3253697973,1116061931457085441
3253697973,1144315653685297152
3253697973,1178655861301899264
3253697973,1197239909465018368
3253697973,1066849862824542208
3253697973,3415554165
3253697973,116994659
3253697973,823999649543503872
3253697973,101778101
3253697973,837811670
3253697973,19837528
3253697973,57579512
3253697973,1269826086
3253697973,923844390002528257
3253697973,171515161
3253697973,1607685762
3253697973,21414884
3253697973,107743661
3253697973,466583558
3253697973,201645747
3253697973,265590601
3253697973,4285288366
2348925452,873252208309129217
2348925452,277541083
2348925452,17655752
2348925452,2909218055
2348925452,930193870587121664
2348925452,1353038883332771841
2348925452,1152481443953750017
2348925452,1214891567913127936
2348925452,17383270
2348925452,2207332064
2348925452,903268100841361408
2348925452,837551908151689221
2348925452,811044382111657984
2348925452,34766352
2348925452,65067637
2348925452,1393067223518961664
2348925452,2575512187
2348925452,21926735
2348925452,219754427
2348925452,585895788
2348925452,22662267
2348925452,709512562790916096
2348925452,1599215180
2348925452,1217652849661874178
2348925452,408094496
2348925452,1686812502
2348925452,816379488132923393
2348925452,83311780
2348925452,1253264389
2348925452,455184623
2348925452,1380594891848364035
2348925452,390456723
2348925452,98977401
2348925452,711964144879190016
2348925452,2259205670
2348925452,622210731
2348925452,2316250188
2348925452,951922381894889473
2348925452,1068636258723868672
2348925452,2917904089
2348925452,386145632
2348925452,27074280
2348925452,3801248179
2348925452,31504542
2348925452,176485973
2348925452,533404624
2348925452,60748052
2348925452,214582140
2348925452,2379295485
2348925452,483397485
2348925452,890065584
2348925452,97767732
2348925452,1155189913
2348925452,149472362
2348925452,151595281
2348925452,28745446
2348925452,27378195
2348925452,878219586
2348925452,165252204
2348925452,170021040
2348925452,109959589
2348925452,860838896917151745
2348925452,2990667922
2348925452,412515525
2348925452,2278214112
2348925452,40776527
2348925452,707702335854612480
2348925452,1191189103477477376
2348925452,2616341677
2348925452,1105249464116236289
2348925452,155659008
2348925452,23213841
2348925452,102428367
2348925452,706546889349533696
2348925452,21862217
2348925452,21522338
2348925452,598739157
2348925452,787830275799670784
2348925452,65448844
2348925452,2160790669
2348925452,1227697088781340673
2348925452,739157295364464645
2348925452,365217725
2348925452,862181731
2348925452,1177273426995818503
2348925452,2167286587
2348925452,1433241842
2348925452,812097427
2348925452,18208368
2348925452,242555999
2348925452,81741855
2348925452,21348880
2348925452,160010755
2348925452,830908366377611266
2348925452,377609596
2348925452,101816065
2348925452,1543986138
2348925452,817787882395955200
2348925452,1089894870993551361
2348925452,4689372030
536102733,929395801
536102733,244556167
536102733,1345849616915427330
536102733,156653779
536102733,268676434
536102733,128490459
536102733,1287728042631204864
536102733,11805932
536102733,915378112413782016
536102733,1033035008427151360
536102733,326511779
536102733,90309257
536102733,312104543
536102733,70355674
536102733,788162127643095040
536102733,1541040451
536102733,127817292
536102733,20362770
536102733,280552762
536102733,1386806967453114370
536102733,1512325002
536102733,404452491
536102733,1213834842393083904
536102733,18494510
536102733,913023860710297600
536102733,255456403
536102733,34014056
536102733,1386258892557070337
536102733,16623443
536102733,1164288032574513155
536102733,126460718
536102733,35448572
536102733,148732032
536102733,53903663
536102733,1233586936838623233
536102733,809949240
536102733,115967773
536102733,104790653
536102733,952787329
536102733,509702827
536102733,23461234
536102733,208628376
536102733,925031128100204544
536102733,1306539842
536102733,2743335780
536102733,27860198
536102733,2788516092
536102733,18725815
536102733,985735447
536102733,23311675
536102733,164617634
536102733,453886826
536102733,183767243
536102733,323348247
536102733,47352477
536102733,193802516
536102733,1012343748
536102733,524743272
536102733,1358130455514603520
536102733,89673912
536102733,234115608
536102733,3361229481
536102733,44425241
536102733,972274811299753984
536102733,20849128
536102733,90728207
536102733,1191824974711013377
536102733,278703066
536102733,1394017892274954240
536102733,251190411
536102733,2588106906
536102733,761522693682368512
536102733,16245223
536102733,827031117161185280
536102733,15180898
536102733,383718202
536102733,1215821926981087232
536102733,14423451
536102733,229665860
536102733,72899232
536102733,630980719
536102733,1090715513586679813
536102733,55675910
536102733,133929829
536102733,2730745332
536102733,513986412
536102733,1890864978
536102733,88509405
536102733,125190427
536102733,45283929
536102733,1854791113
536102733,3128286665
536102733,47550410
536102733,797905613145735168
536102733,1289065557199814656
536102733,41789292
536102733,1238534775461249025
536102733,3013110329
536102733,2869085730
536102733,190613063
64798737,409486555
64798737,1323730225067339784
64798737,220392154
64798737,1963208904
64798737,481397009
64798737,1326230861667323908
64798737,35776604
64798737,54450101
64798737,1265351512429154304
64798737,116523975
64798737,322766105
64798737,131574396
64798737,11863492
64798737,1346257529270132740
64798737,23839986
64798737,1245439820781977603
64798737,866395007682588674
64798737,709810797115912192
64798737,1560854047
64798737,239322978
64798737,42616408
64798737,3677428157
64798737,1585589059
64798737,219382105
64798737,59855362
64798737,67788043
64798737,574747417
64798737,162074535
64798737,1183751622
64798737,570250589
64798737,2996337411
64798737,1116152499063279616
64798737,46733238
64798737,942518599171928064
64798737,1293279142390226944
64798737,1258073678232813570
64798737,1349149096909668363
64798737,1359844481277825026
64798737,141514879
64798737,2349215042
64798737,2265515532
64798737,1233463118103117825
64798737,129026057
64798737,138882249
64798737,1293113010941296640
64798737,192386644
64798737,1192883438866452480
64798737,1035689883862351872
64798737,55660369
64798737,357951771
64798737,171278800
64798737,95386370
64798737,82186737
64798737,1346354272556998658
64798737,938510974608273408
64798737,819803661714919426
64798737,2664280422
64798737,7402662
64798737,13850422
64798737,863377187520598016
64798737,75027041
64798737,981657869593563136
64798737,2666969059
64798737,41676231
64798737,22346932
64798737,762003790409166848
64798737,899081012172300288
64798737,1442146093
64798737,996386814297505792
64798737,82489457
64798737,183449766
64798737,15110431
64798737,21581503
64798737,46335511
64798737,37710752
64798737,19725644
64798737,23962323
64798737,487833518
64798737,32372834
64798737,491941936
64798737,23372822
64798737,966679311150473216
64798737,19767193
64798737,297286051
64798737,76086175
64798737,1335592814
64798737,4106204219
64798737,18244358
64798737,597643381
64798737,1093526425016127493
64798737,15109516
64798737,1053326039689113601
64798737,1640509020
64798737,208120290
64798737,194641267
64798737,570148387
64798737,16316895
64798737,184475157
64798737,860555190
64798737,912514038122369024
10907482,105939814
10907482,1117369118
10907482,71311064
10907482,926299277588123649
10907482,807782270
10907482,166707360
10907482,1092974173419388929
10907482,205379044
10907482,766028933582221312
10907482,292575613
10907482,880644248
10907482,18161668
10907482,1067049205
10907482,350078359
10907482,14173930
10907482,4806793637
10907482,593837736
10907482,490967163
10907482,1356633759123197956
10907482,377355750
10907482,491783634
10907482,1042238515654864897
10907482,3396094085
10907482,3381181336
10907482,885535548
10907482,713526017596526593
10907482,427059715
10907482,1214659788711383041
10907482,2814038731
10907482,798647509933576194
10907482,911317342482780160
10907482,3535615817
10907482,1666129194
10907482,36172381
10907482,2363460824
10907482,6797952
10907482,2962715181
